order_id,customer_id,order_date,order_month,order_year,order_quarter,day_of_week,is_weekend,is_month_end,city,region,acquisition_channel,subtotal,shipping_cost,order_total,discount_pct,status,num_items
ORD0006746,CUS03297,2022-12-01,2022-12,2022,Q4,Thursday,False,False,Bristol,England,Paid Social,54.99,7.02,62.01,0.0,Completed,1
ORD0006747,CUS03298,2022-05-10,2022-05,2022,Q2,Tuesday,False,False,Leeds,England,Paid Social,249.95,7.61,257.56,0.0,Completed,4
ORD0006748,CUS03299,2024-04-04,2024-04,2024,Q2,Thursday,False,False,Manchester,England,Organic,238.96,5.8,244.76,0.0,Completed,3
ORD0006749,CUS03299,2024-04-30,2024-04,2024,Q2,Tuesday,False,True,Manchester,England,Organic,16.92,5.46,22.38,0.22,Completed,2
ORD0006750,CUS03299,2024-06-29,2024-06,2024,Q2,Saturday,True,True,Manchester,England,Organic,233.71,8.36,242.07,0.15,Completed,4
ORD0006751,CUS03299,2024-11-30,2024-11,2024,Q4,Saturday,True,True,Manchester,England,Organic,242.39,6.43,248.82,0.24,Completed,2
ORD0006752,CUS03300,2024-07-27,2024-07,2024,Q3,Saturday,True,True,Birmingham,England,Google Ads,257.99,4.83,262.82,0.14,Completed,1
ORD0006753,CUS03301,2023-11-13,2023-11,2023,Q4,Monday,False,False,London,England,Referral,59.98,6.32,66.3,0.0,Completed,2
ORD0006754,CUS03302,2024-04-02,2024-04,2024,Q2,Tuesday,False,False,Birmingham,England,Paid Social,559.94,19.55,579.49,0.0,Completed,3
ORD0006755,CUS03303,2022-09-14,2022-09,2022,Q3,Wednesday,False,False,London,England,Google Ads,139.99,3.97,143.96,0.0,Completed,1
ORD0006756,CUS03304,2024-11-13,2024-11,2024,Q4,Wednesday,False,False,London,England,Direct,54.99,4.43,59.42,0.0,Completed,1
ORD0006757,CUS03305,2024-01-02,2024-01,2024,Q1,Tuesday,False,False,Newcastle,England,Google Ads,99.98,5.73,105.71,0.0,Completed,2
ORD0006758,CUS03306,2022-08-05,2022-08,2022,Q3,Friday,False,False,London,England,Paid Social,149.99,4.54,154.53,0.0,Completed,1
ORD0006759,CUS03307,2023-11-23,2023-11,2023,Q4,Thursday,False,False,London,England,Paid Social,169.99,4.54,174.53,0.0,Completed,1
ORD0006760,CUS03308,2023-09-20,2023-09,2023,Q3,Wednesday,False,False,Liverpool,England,Paid Social,253.39,9.03,262.42,0.0,Completed,3
ORD0006761,CUS03308,2023-10-14,2023-10,2023,Q4,Saturday,True,False,Liverpool,England,Paid Social,229.97,5.88,235.85,0.0,Completed,3
ORD0006762,CUS03308,2023-12-10,2023-12,2023,Q4,Sunday,True,False,Liverpool,England,Paid Social,75.98,7.66,83.64,0.0,Returned,2
ORD0006763,CUS03308,2024-06-07,2024-06,2024,Q2,Friday,False,False,Liverpool,England,Paid Social,267.96,6.15,274.11,0.0,Completed,4
ORD0006764,CUS03308,2024-06-21,2024-06,2024,Q2,Friday,False,False,Liverpool,England,Paid Social,99.98,4.93,104.91,0.0,Completed,1
ORD0006765,CUS03308,2024-07-05,2024-07,2024,Q3,Friday,False,False,Liverpool,England,Paid Social,42.99,6.19,49.18,0.0,Completed,1
ORD0006766,CUS03308,2024-09-17,2024-09,2024,Q3,Tuesday,False,False,Liverpool,England,Paid Social,319.99,17.95,337.94,0.0,Completed,1
ORD0006767,CUS03308,2024-10-02,2024-10,2024,Q4,Wednesday,False,False,Liverpool,England,Paid Social,319.99,17.95,337.94,0.0,Completed,1
ORD0006768,CUS03309,2024-10-17,2024-10,2024,Q4,Thursday,False,False,London,England,Referral,54.99,4.43,59.42,0.0,Returned,1
ORD0006769,CUS03310,2024-07-01,2024-07,2024,Q3,Monday,False,False,London,England,Paid Social,49.99,4.12,54.11,0.0,Completed,1
ORD0006770,CUS03311,2022-06-30,2022-06,2022,Q2,Thursday,False,True,London,England,Paid Social,50.03,5.69,55.72,0.23,Completed,2
ORD0006771,CUS03311,2022-07-14,2022-07,2022,Q3,Thursday,False,False,London,England,Paid Social,72.98,6.95,79.93,0.0,Completed,2
ORD0006772,CUS03311,2022-09-22,2022-09,2022,Q3,Thursday,False,False,London,England,Paid Social,238.97,4.77,243.74,0.0,Completed,3
ORD0006773,CUS03311,2022-10-23,2022-10,2022,Q4,Sunday,True,False,London,England,Paid Social,389.97,5.29,395.26,0.0,Completed,2
ORD0006774,CUS03311,2022-11-28,2022-11,2022,Q4,Monday,False,True,London,England,Paid Social,8.59,4.12,12.71,0.14,Completed,1
ORD0006775,CUS03311,2022-12-12,2022-12,2022,Q4,Monday,False,False,London,England,Paid Social,71.7,5.58,77.28,0.0,Returned,2
ORD0006776,CUS03311,2023-04-18,2023-04,2023,Q2,Tuesday,False,False,London,England,Paid Social,50.98,4.35,55.33,0.0,Completed,2
ORD0006777,CUS03311,2023-05-02,2023-05,2023,Q2,Tuesday,False,False,London,England,Paid Social,1049.94,46.54,1096.48,0.0,Completed,3
ORD0006778,CUS03312,2024-03-20,2024-03,2024,Q1,Wednesday,False,False,Glasgow,Scotland,Google Ads,79.69,9.79,89.48,0.0,Completed,3
ORD0006780,CUS03314,2023-10-25,2023-10,2023,Q4,Wednesday,False,True,London,England,Direct,5.91,4.01,9.92,0.26,Completed,1
ORD0006781,CUS03314,2023-12-12,2023-12,2023,Q4,Tuesday,False,False,London,England,Direct,29.99,5.06,35.05,0.0,Completed,1
ORD0006782,CUS03315,2024-09-18,2024-09,2024,Q3,Wednesday,False,False,Birmingham,England,Paid Social,129.98,6.51,136.49,0.0,Completed,2
ORD0006783,CUS03316,2022-11-01,2022-11,2022,Q4,Tuesday,False,False,Newcastle,England,Google Ads,237.95,8.04,245.99,0.0,Completed,4
ORD0006784,CUS03316,2022-11-30,2022-11,2022,Q4,Wednesday,False,True,Newcastle,England,Google Ads,339.41,20.54,359.95,0.27,Completed,3
ORD0006785,CUS03317,2024-03-19,2024-03,2024,Q1,Tuesday,False,False,London,England,Paid Social,69.98,6.74,76.72,0.0,Completed,2
ORD0006786,CUS03317,2024-04-08,2024-04,2024,Q2,Monday,False,False,London,England,Paid Social,95.97,5.12,101.09,0.0,Completed,3
ORD0006787,CUS03317,2024-05-05,2024-05,2024,Q2,Sunday,True,False,London,England,Paid Social,69.98,5.06,75.04,0.0,Completed,1
ORD0006788,CUS03317,2024-06-21,2024-06,2024,Q2,Friday,False,False,London,England,Paid Social,50.98,4.35,55.33,0.0,Completed,2
ORD0006789,CUS03317,2024-07-10,2024-07,2024,Q3,Wednesday,False,False,London,England,Paid Social,124.97,5.48,130.45,0.0,Completed,2
ORD0006790,CUS03317,2024-07-25,2024-07,2024,Q3,Thursday,False,True,London,England,Paid Social,210.27,6.17,216.44,0.24,Completed,4
ORD0006791,CUS03317,2024-09-09,2024-09,2024,Q3,Monday,False,False,London,England,Paid Social,639.98,31.1,671.08,0.0,Completed,1
ORD0006792,CUS03318,2023-07-22,2023-07,2023,Q3,Saturday,True,False,London,England,Direct,111.35,7.26,118.61,0.11,Completed,3
ORD0006793,CUS03318,2023-10-15,2023-10,2023,Q4,Sunday,True,False,London,England,Direct,42.99,5.69,48.68,0.0,Completed,1
ORD0006794,CUS03318,2023-11-15,2023-11,2023,Q4,Wednesday,False,False,London,England,Direct,9.99,3.9,13.89,0.0,Completed,1
ORD0006795,CUS03319,2022-07-23,2022-07,2022,Q3,Saturday,True,False,Manchester,England,Paid Social,314.95,7.18,322.13,0.0,Completed,3
ORD0006796,CUS03320,2024-10-29,2024-10,2024,Q4,Tuesday,False,True,Birmingham,England,Paid Social,15.45,4.7,20.15,0.14,Completed,1
ORD0006797,CUS03321,2024-06-04,2024-06,2024,Q2,Tuesday,False,False,Manchester,England,Direct,149.98,5.67,155.65,0.0,Completed,2
ORD0006798,CUS03321,2024-12-01,2024-12,2024,Q4,Sunday,True,False,Manchester,England,Direct,34.99,4.83,39.82,0.0,Completed,1
ORD0006799,CUS03322,2023-01-14,2023-01,2023,Q1,Saturday,True,False,Manchester,England,Paid Social,53.98,4.75,58.73,0.0,Completed,2
ORD0006800,CUS03323,2022-11-10,2022-11,2022,Q4,Thursday,False,False,Manchester,England,Paid Social,69.98,7.14,77.12,0.0,Completed,2
ORD0006801,CUS03323,2022-11-25,2022-11,2022,Q4,Friday,False,True,Manchester,England,Paid Social,110.36,8.09,118.45,0.2,Completed,3
ORD0006802,CUS03324,2023-05-28,2023-05,2023,Q2,Sunday,True,True,Liverpool,England,Email,307.98,19.21,327.19,0.12,Completed,2
ORD0006803,CUS03325,2024-05-28,2024-05,2024,Q2,Tuesday,False,True,Edinburgh,Scotland,Paid Social,242.99,8.83,251.82,0.19,Cancelled,1
ORD0006804,CUS03326,2024-11-15,2024-11,2024,Q4,Friday,False,False,London,England,Google Ads,109.99,4.96,114.95,0.0,Completed,1
ORD0006805,CUS03326,2024-11-29,2024-11,2024,Q4,Friday,False,True,London,England,Google Ads,339.28,43.28,382.56,0.13,Returned,2
ORD0006806,CUS03327,2023-11-10,2023-11,2023,Q4,Friday,False,False,Birmingham,England,Referral,159.98,4.89,164.87,0.0,Completed,2
ORD0006807,CUS03327,2023-12-27,2023-12,2023,Q4,Wednesday,False,True,Birmingham,England,Referral,160.58,6.51,167.09,0.27,Completed,1
ORD0006808,CUS03327,2024-01-15,2024-01,2024,Q1,Monday,False,False,Birmingham,England,Referral,181.69,7.14,188.83,0.0,Completed,3
ORD0006809,CUS03328,2022-01-09,2022-01,2022,Q1,Sunday,True,False,London,England,Organic,139.98,6.21,146.19,0.0,Completed,2
ORD0006810,CUS03329,2022-02-06,2022-02,2022,Q1,Sunday,True,False,Bristol,England,Referral,32.99,5.97,38.96,0.0,Completed,1
ORD0006811,CUS03329,2022-05-07,2022-05,2022,Q2,Saturday,True,False,Bristol,England,Referral,39.07,6.92,45.99,0.1,Completed,3
ORD0006812,CUS03330,2022-12-18,2022-12,2022,Q4,Sunday,True,False,Sheffield,England,Organic,79.98,5.5,85.48,0.0,Pending,2
ORD0006813,CUS03330,2023-02-04,2023-02,2023,Q1,Saturday,True,False,Sheffield,England,Organic,46.97,5.4,52.37,0.0,Cancelled,2
ORD0006814,CUS03331,2024-08-02,2024-08,2024,Q3,Friday,False,False,London,England,Paid Social,31.34,5.27,36.61,0.05,Completed,1
ORD0006815,CUS03332,2022-10-06,2022-10,2022,Q4,Thursday,False,False,Sheffield,England,Paid Social,17.7,5.71,23.41,0.0,Completed,2
ORD0006816,CUS03332,2022-10-20,2022-10,2022,Q4,Thursday,False,False,Sheffield,England,Paid Social,73.97,5.82,79.79,0.0,Cancelled,2
ORD0006817,CUS03332,2023-03-30,2023-03,2023,Q1,Thursday,False,True,Sheffield,England,Paid Social,41.79,5.23,47.02,0.24,Completed,1
ORD0006818,CUS03332,2023-09-26,2023-09,2023,Q3,Tuesday,False,True,Sheffield,England,Paid Social,141.64,8.34,149.98,0.23,Completed,3
ORD0006819,CUS03332,2023-10-10,2023-10,2023,Q4,Tuesday,False,False,Sheffield,England,Paid Social,11.98,4.94,16.92,0.0,Completed,1
ORD0006820,CUS03332,2023-10-25,2023-10,2023,Q4,Wednesday,False,True,Sheffield,England,Paid Social,386.07,7.92,393.99,0.22,Completed,3
ORD0006821,CUS03332,2024-04-22,2024-04,2024,Q2,Monday,False,False,Sheffield,England,Paid Social,34.99,5.12,40.11,0.0,Completed,1
ORD0006822,CUS03333,2023-12-20,2023-12,2023,Q4,Wednesday,False,False,Newcastle,England,Paid Social,69.4,6.95,76.35,0.11,Completed,2
ORD0006823,CUS03334,2022-03-10,2022-03,2022,Q1,Thursday,False,False,London,England,Paid Social,39.99,5.48,45.47,0.0,Completed,1
ORD0006824,CUS03334,2022-03-24,2022-03,2022,Q1,Thursday,False,True,London,England,Paid Social,9.25,4.75,14.0,0.21,Completed,1
ORD0006825,CUS03334,2022-04-07,2022-04,2022,Q2,Thursday,False,False,London,England,Paid Social,17.98,4.14,22.12,0.0,Completed,1
ORD0006826,CUS03334,2022-06-08,2022-06,2022,Q2,Wednesday,False,False,London,England,Paid Social,291.68,7.16,298.84,0.0,Completed,4
ORD0006827,CUS03334,2022-08-23,2022-08,2022,Q3,Tuesday,False,False,London,England,Paid Social,11.71,5.48,16.46,0.0,Completed,1
ORD0006828,CUS03334,2022-09-16,2022-09,2022,Q3,Friday,False,False,London,England,Paid Social,44.99,4.18,49.17,0.0,Completed,1
ORD0006829,CUS03334,2022-12-22,2022-12,2022,Q4,Thursday,False,False,London,England,Paid Social,479.97,5.44,485.41,0.0,Completed,2
ORD0006830,CUS03335,2023-04-12,2023-04,2023,Q2,Wednesday,False,False,Edinburgh,Scotland,Paid Social,139.99,8.37,148.36,0.0,Completed,1
ORD0006831,CUS03335,2023-04-26,2023-04,2023,Q2,Wednesday,False,True,Edinburgh,Scotland,Paid Social,22.48,8.83,31.31,0.25,Cancelled,2
ORD0006832,CUS03335,2023-06-15,2023-06,2023,Q2,Thursday,False,False,Edinburgh,Scotland,Paid Social,61.7,9.46,71.16,0.0,Completed,2
ORD0006833,CUS03335,2023-07-30,2023-07,2023,Q3,Sunday,True,True,Edinburgh,Scotland,Paid Social,43.21,11.04,54.25,0.21,Completed,2
ORD0006834,CUS03335,2024-01-17,2024-01,2024,Q1,Wednesday,False,False,Edinburgh,Scotland,Paid Social,54.98,8.68,63.66,0.0,Completed,2
ORD0006835,CUS03335,2024-06-12,2024-06,2024,Q2,Wednesday,False,False,Edinburgh,Scotland,Paid Social,44.12,11.2,55.32,0.0,Returned,2
ORD0006836,CUS03335,2024-07-07,2024-07,2024,Q3,Sunday,True,False,Edinburgh,Scotland,Paid Social,34.99,8.83,43.82,0.0,Completed,1
ORD0006837,CUS03335,2024-09-14,2024-09,2024,Q3,Saturday,True,False,Edinburgh,Scotland,Paid Social,28.49,9.46,37.95,0.05,Completed,1
ORD0006838,CUS03335,2024-09-28,2024-09,2024,Q3,Saturday,True,True,Edinburgh,Scotland,Paid Social,25.89,8.72,34.61,0.26,Completed,1
ORD0006839,CUS03336,2024-04-03,2024-04,2024,Q2,Wednesday,False,False,Leeds,England,Paid Social,149.99,5.24,155.23,0.0,Completed,1
ORD0006840,CUS03336,2024-09-05,2024-09,2024,Q3,Thursday,False,False,Leeds,England,Paid Social,34.99,5.13,40.12,0.0,Completed,1
ORD0006841,CUS03337,2024-04-26,2024-04,2024,Q2,Friday,False,True,London,England,Paid Social,268.58,17.98,286.56,0.21,Returned,2
ORD0006842,CUS03337,2024-07-27,2024-07,2024,Q3,Saturday,True,True,London,England,Paid Social,168.59,6.19,174.78,0.27,Returned,4
ORD0006843,CUS03338,2022-02-15,2022-02,2022,Q1,Tuesday,False,False,Leeds,England,Paid Social,10.54,5.45,15.99,0.1,Completed,1
ORD0006844,CUS03339,2022-10-16,2022-10,2022,Q4,Sunday,True,False,Birmingham,England,Paid Social,289.98,5.1,295.08,0.0,Completed,2
ORD0006845,CUS03340,2022-12-07,2022-12,2022,Q4,Wednesday,False,False,Manchester,England,Paid Social,54.99,4.83,59.82,0.0,Cancelled,1
ORD0006846,CUS03340,2023-01-24,2023-01,2023,Q1,Tuesday,False,True,Manchester,England,Paid Social,145.78,5.46,151.24,0.19,Completed,2
ORD0006847,CUS03340,2023-02-07,2023-02,2023,Q1,Tuesday,False,False,Manchester,England,Paid Social,187.95,6.93,194.88,0.0,Completed,3
ORD0006848,CUS03341,2022-12-28,2022-12,2022,Q4,Wednesday,False,True,Birmingham,England,Paid Social,116.97,5.8,122.77,0.22,Completed,2
ORD0006849,CUS03342,2023-05-27,2023-05,2023,Q2,Saturday,True,True,Manchester,England,Paid Social,39.97,5.06,45.03,0.2,Completed,3
ORD0006850,CUS03343,2024-08-04,2024-08,2024,Q3,Sunday,True,False,Birmingham,England,Google Ads,293.38,9.14,302.52,0.0,Completed,4
ORD0006851,CUS03344,2022-07-09,2022-07,2022,Q3,Saturday,True,False,London,England,Paid Social,9.99,3.9,13.89,0.0,Completed,1
ORD0006852,CUS03344,2022-08-08,2022-08,2022,Q3,Monday,False,False,London,England,Paid Social,44.99,4.18,49.17,0.0,Completed,1
ORD0006853,CUS03344,2022-11-18,2022-11,2022,Q4,Friday,False,False,London,England,Paid Social,179.98,5.06,185.04,0.0,Completed,1
ORD0006854,CUS03344,2023-01-10,2023-01,2023,Q1,Tuesday,False,False,London,England,Paid Social,19.99,4.33,24.32,0.0,Returned,1
ORD0006855,CUS03344,2023-02-20,2023-02,2023,Q1,Monday,False,False,London,England,Paid Social,101.7,5.38,107.08,0.0,Completed,2
ORD0006856,CUS03344,2023-03-06,2023-03,2023,Q1,Monday,False,False,London,England,Paid Social,23.97,4.43,28.4,0.0,Completed,1
ORD0006857,CUS03345,2022-12-04,2022-12,2022,Q4,Sunday,True,False,London,England,Referral,17.98,4.14,22.12,0.0,Completed,2
ORD0006858,CUS03345,2022-12-29,2022-12,2022,Q4,Thursday,False,True,London,England,Referral,223.98,4.14,228.12,0.2,Completed,1
ORD0006859,CUS03345,2023-01-12,2023-01,2023,Q1,Thursday,False,False,London,England,Referral,5.99,3.97,9.96,0.0,Completed,1
ORD0006860,CUS03346,2023-10-17,2023-10,2023,Q4,Tuesday,False,False,London,England,Organic,8.09,3.97,12.06,0.1,Completed,1
ORD0006861,CUS03347,2024-07-31,2024-07,2024,Q3,Wednesday,False,True,London,England,Direct,34.79,5.48,40.27,0.13,Completed,1
ORD0006862,CUS03348,2024-07-22,2024-07,2024,Q3,Monday,False,False,Manchester,England,Paid Social,9.99,4.52,14.51,0.0,Completed,1
ORD0006863,CUS03349,2022-07-13,2022-07,2022,Q3,Wednesday,False,False,Manchester,England,Paid Social,29.99,5.46,35.45,0.0,Returned,1
ORD0006864,CUS03350,2023-11-21,2023-11,2023,Q4,Tuesday,False,False,Bristol,England,Paid Social,148.98,4.84,153.82,0.0,Completed,2
ORD0006865,CUS03350,2023-12-10,2023-12,2023,Q4,Sunday,True,False,Bristol,England,Paid Social,89.99,5.13,95.12,0.0,Completed,1
ORD0006866,CUS03350,2024-01-22,2024-01,2024,Q1,Monday,False,False,Bristol,England,Paid Social,54.99,5.13,60.12,0.0,Completed,1
ORD0006867,CUS03350,2024-02-05,2024-02,2024,Q1,Monday,False,False,Bristol,England,Paid Social,89.98,6.6,96.58,0.0,Pending,2
ORD0006868,CUS03350,2024-02-26,2024-02,2024,Q1,Monday,False,True,Bristol,England,Paid Social,48.72,5.51,54.23,0.25,Completed,2
ORD0006869,CUS03350,2024-04-10,2024-04,2024,Q2,Wednesday,False,False,Bristol,England,Paid Social,19.99,5.03,25.02,0.0,Completed,1
ORD0006870,CUS03350,2024-05-04,2024-05,2024,Q2,Saturday,True,False,Bristol,England,Paid Social,169.99,5.24,175.23,0.0,Completed,1
ORD0006871,CUS03350,2024-07-12,2024-07,2024,Q3,Friday,False,False,Bristol,England,Paid Social,62.97,5.21,68.18,0.0,Completed,2
ORD0006872,CUS03350,2024-08-19,2024-08,2024,Q3,Monday,False,False,Bristol,England,Paid Social,239.97,6.5,246.47,0.0,Completed,2
ORD0006873,CUS03351,2024-03-20,2024-03,2024,Q1,Wednesday,False,False,London,England,Google Ads,93.97,6.91,100.88,0.0,Completed,2
ORD0006874,CUS03351,2024-04-03,2024-04,2024,Q2,Wednesday,False,False,London,England,Google Ads,101.7,5.38,107.08,0.0,Completed,2
ORD0006875,CUS03351,2024-06-06,2024-06,2024,Q2,Thursday,False,False,London,England,Google Ads,124.97,5.58,130.55,0.0,Completed,3
ORD0006876,CUS03351,2024-07-21,2024-07,2024,Q3,Sunday,True,False,London,England,Google Ads,169.97,7.79,177.76,0.0,Completed,2
ORD0006877,CUS03351,2024-09-24,2024-09,2024,Q3,Tuesday,False,True,London,England,Google Ads,7.01,3.97,10.98,0.22,Completed,1
ORD0006878,CUS03351,2024-10-08,2024-10,2024,Q4,Tuesday,False,False,London,England,Google Ads,42.99,5.69,48.68,0.0,Completed,1
ORD0006879,CUS03351,2024-12-26,2024-12,2024,Q4,Thursday,False,True,London,England,Google Ads,42.89,4.43,47.32,0.22,Completed,1
ORD0006880,CUS03352,2023-08-24,2023-08,2023,Q3,Thursday,False,True,Leeds,England,Google Ads,8.59,4.82,13.41,0.14,Completed,1
ORD0006881,CUS03352,2023-11-17,2023-11,2023,Q4,Friday,False,False,Leeds,England,Google Ads,328.96,5.99,334.95,0.0,Completed,3
ORD0006882,CUS03352,2024-02-19,2024-02,2024,Q1,Monday,False,False,Leeds,England,Google Ads,243.4,8.7,252.1,0.0,Completed,2
ORD0006883,CUS03353,2024-10-03,2024-10,2024,Q4,Thursday,False,False,Sheffield,England,Organic,659.95,20.31,680.26,0.0,Completed,4
ORD0006884,CUS03354,2022-07-15,2022-07,2022,Q3,Friday,False,False,London,England,Direct,175.67,6.59,182.26,0.0,Completed,4
ORD0006885,CUS03355,2023-12-09,2023-12,2023,Q4,Saturday,True,False,Glasgow,Scotland,Organic,34.99,8.43,43.42,0.0,Completed,1
ORD0006886,CUS03356,2024-06-01,2024-06,2024,Q2,Saturday,True,False,London,England,Paid Social,429.95,7.16,437.11,0.0,Completed,4
ORD0006887,CUS03356,2024-07-03,2024-07,2024,Q3,Wednesday,False,False,London,England,Paid Social,639.98,31.1,671.08,0.0,Completed,1
ORD0006888,CUS03357,2024-12-21,2024-12,2024,Q4,Saturday,True,False,Bristol,England,Paid Social,8.99,4.67,13.66,0.0,Completed,1
ORD0006889,CUS03358,2022-01-28,2022-01,2022,Q1,Friday,False,True,Glasgow,Scotland,Referral,237.58,9.69,247.27,0.12,Completed,2
ORD0006890,CUS03359,2024-06-07,2024-06,2024,Q2,Friday,False,False,Bristol,England,Paid Social,9.99,4.82,14.81,0.0,Completed,1
ORD0006891,CUS03360,2023-05-06,2023-05,2023,Q2,Saturday,True,False,Bristol,England,Paid Social,105.98,5.82,111.8,0.0,Completed,2
ORD0006892,CUS03361,2024-06-27,2024-06,2024,Q2,Thursday,False,True,Bristol,England,Paid Social,4.49,4.67,9.16,0.25,Completed,1
ORD0006893,CUS03362,2023-11-18,2023-11,2023,Q4,Saturday,True,False,Liverpool,England,Paid Social,89.99,4.93,94.92,0.0,Completed,1
ORD0006894,CUS03363,2024-07-30,2024-07,2024,Q3,Tuesday,False,True,Glasgow,Scotland,Organic,36.99,8.12,45.11,0.26,Completed,1
ORD0006895,CUS03363,2024-08-16,2024-08,2024,Q3,Friday,False,False,Glasgow,Scotland,Organic,44.99,8.18,53.17,0.0,Returned,1
ORD0006896,CUS03364,2022-10-02,2022-10,2022,Q4,Sunday,True,False,London,England,Paid Social,354.98,5.06,360.04,0.0,Completed,2
ORD0006897,CUS03364,2022-10-18,2022-10,2022,Q4,Tuesday,False,False,London,England,Paid Social,189.97,6.21,196.18,0.0,Completed,3
ORD0006898,CUS03364,2023-02-19,2023-02,2023,Q1,Sunday,True,False,London,England,Paid Social,119.98,5.27,125.25,0.0,Completed,2
ORD0006899,CUS03364,2023-04-03,2023-04,2023,Q2,Monday,False,False,London,England,Paid Social,269.98,5.69,275.67,0.0,Completed,2
ORD0006900,CUS03364,2023-05-14,2023-05,2023,Q2,Sunday,True,False,London,England,Paid Social,70.16,4.98,75.14,0.1,Completed,1
ORD0006901,CUS03365,2024-11-16,2024-11,2024,Q4,Saturday,True,False,London,England,Paid Social,374.97,18.5,393.47,0.0,Completed,3
ORD0006902,CUS03366,2023-07-01,2023-07,2023,Q3,Saturday,True,False,London,England,Organic,176.68,8.53,185.21,0.0,Completed,3
ORD0006903,CUS03367,2024-08-20,2024-08,2024,Q3,Tuesday,False,False,Liverpool,England,Paid Social,130.97,5.73,136.7,0.0,Completed,3
ORD0006904,CUS03367,2024-10-01,2024-10,2024,Q4,Tuesday,False,False,Liverpool,England,Paid Social,132.97,6.95,139.92,0.0,Completed,2
ORD0006905,CUS03367,2024-10-15,2024-10,2024,Q4,Tuesday,False,False,Liverpool,England,Paid Social,11.71,5.25,16.96,0.0,Completed,1
ORD0006906,CUS03368,2023-03-04,2023-03,2023,Q1,Saturday,True,False,London,England,Paid Social,214.97,5.58,220.55,0.0,Completed,3
ORD0006907,CUS03369,2022-08-23,2022-08,2022,Q3,Tuesday,False,False,Cardiff,Wales,Direct,191.66,12.11,203.77,0.1,Completed,4
ORD0006908,CUS03369,2022-12-19,2022-12,2022,Q4,Monday,False,False,Cardiff,Wales,Direct,11.71,9.85,21.56,0.0,Completed,1
ORD0006909,CUS03369,2023-01-26,2023-01,2023,Q1,Thursday,False,True,Cardiff,Wales,Direct,66.59,9.53,76.12,0.26,Completed,1
ORD0006910,CUS03369,2023-03-28,2023-03,2023,Q1,Tuesday,False,True,Cardiff,Wales,Direct,86.88,10.16,97.04,0.21,Completed,1
ORD0006911,CUS03369,2023-08-06,2023-08,2023,Q3,Sunday,True,False,Cardiff,Wales,Direct,879.95,38.2,918.15,0.0,Completed,3
ORD0006912,CUS03369,2023-08-20,2023-08,2023,Q3,Sunday,True,False,Cardiff,Wales,Direct,92.97,10.43,103.4,0.0,Completed,3
ORD0006913,CUS03369,2023-10-01,2023-10,2023,Q4,Sunday,True,False,Cardiff,Wales,Direct,177.95,12.79,190.74,0.0,Completed,4
ORD0006914,CUS03369,2024-03-08,2024-03,2024,Q1,Friday,False,False,Cardiff,Wales,Direct,379.98,23.39,403.37,0.0,Completed,2
ORD0006915,CUS03369,2024-06-05,2024-06,2024,Q2,Wednesday,False,False,Cardiff,Wales,Direct,318.94,11.69,330.63,0.0,Returned,3
ORD0006916,CUS03369,2024-08-10,2024-08,2024,Q3,Saturday,True,False,Cardiff,Wales,Direct,241.76,13.52,255.28,0.07,Completed,3
ORD0006917,CUS03369,2024-09-28,2024-09,2024,Q3,Saturday,True,True,Cardiff,Wales,Direct,38.69,10.96,49.65,0.21,Completed,2
ORD0006918,CUS03369,2024-10-12,2024-10,2024,Q4,Saturday,True,False,Cardiff,Wales,Direct,99.98,9.53,109.51,0.0,Completed,1
ORD0006919,CUS03369,2024-10-26,2024-10,2024,Q4,Saturday,True,True,Cardiff,Wales,Direct,117.15,10.83,127.98,0.24,Completed,3
ORD0006920,CUS03369,2024-11-14,2024-11,2024,Q4,Thursday,False,False,Cardiff,Wales,Direct,97.97,9.87,107.84,0.0,Completed,2
ORD0006921,CUS03370,2023-05-08,2023-05,2023,Q2,Monday,False,False,Bristol,England,Organic,714.94,22.56,737.5,0.0,Cancelled,4
ORD0006922,CUS03371,2024-04-19,2024-04,2024,Q2,Friday,False,False,London,England,Referral,23.42,5.69,29.11,0.0,Completed,1
ORD0006923,CUS03372,2024-11-17,2024-11,2024,Q4,Sunday,True,False,London,England,Paid Social,48.98,5.65,54.63,0.0,Completed,2
ORD0006924,CUS03372,2024-12-03,2024-12,2024,Q4,Tuesday,False,False,London,England,Paid Social,50.59,4.43,55.02,0.08,Completed,1
ORD0006925,CUS03373,2023-10-29,2023-10,2023,Q4,Sunday,True,True,Leeds,England,Google Ads,41.79,5.13,46.92,0.24,Completed,1
ORD0006926,CUS03373,2023-11-22,2023-11,2023,Q4,Wednesday,False,False,Leeds,England,Google Ads,229.98,5.3,235.28,0.0,Completed,2
ORD0006927,CUS03373,2023-12-06,2023-12,2023,Q4,Wednesday,False,False,Leeds,England,Google Ads,539.93,9.75,549.68,0.0,Completed,4
ORD0006928,CUS03374,2023-04-29,2023-04,2023,Q2,Saturday,True,True,London,England,Paid Social,157.66,6.8,164.46,0.17,Completed,4
ORD0006929,CUS03374,2023-05-16,2023-05,2023,Q2,Tuesday,False,False,London,England,Paid Social,11.71,4.75,16.46,0.0,Completed,1
ORD0006930,CUS03374,2023-06-26,2023-06,2023,Q2,Monday,False,True,London,England,Paid Social,33.52,4.54,38.06,0.22,Completed,2
ORD0006931,CUS03374,2023-07-27,2023-07,2023,Q3,Thursday,False,True,London,England,Paid Social,138.21,8.53,146.74,0.21,Completed,4
